TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
128.174149660,1.34522,0.0140056,0.266083,0.0647788,0.162974,0.918733,0.596954,0,2.12158,0.0418387,1.41596,0.112167
128.220589569,1.1831,0.26227,0.108574,0.105159,0.137578,0.80782,0.368584,0,1.86967,0.0528726,1.89614,0.127331
128.267029478,0.9207,0.619375,0.0927674,0.495935,0.0342987,1.06674,0.013427,0.0357036,1.69127,0.0276988,1.98128,0.20484
128.313469388,1.25335,0.592329,0.211615,0.571704,0.194052,0.914907,0.146043,0.0323803,1.66746,0.493278,1.31976,0.22212
128.359909297,1.2462,0.494511,0.277716,0.794541,0.296723,1.53389,0.270758,0.330785,1.57722,0.814626,0.838049,0.25391
128.406349206,0.956099,0.558251,0.322326,0.737924,0.689373,2.04012,0.608621,0.48551,1.10701,0.81084,1.35131,0.220562
128.452789116,0.355504,0.837649,0.413202,0.0988811,0.814383,2.46912,0.528066,0.818207,0.820246,0.613377,1.62471,0.169104
128.499229025,0.63649,0.964405,0.277413,0.2517,0.736708,1.77486,0,1.40666,0.49802,0.0947105,1.4187,0.134699
128.545668934,0.483678,0.402985,0.278867,1.0602,0.796419,1.09279,0.00248031,1.65194,0.225946,0.0373075,1.11748,0.180034
128.592108844,0.0322835,0.000577538,0.253893,1.7404,0.630779,0.755054,0.000720782,1.87276,0.135242,0.146037,0.771644,0.204938
128.638548753,0.188266,0,0.246371,2.22837,0.483991,0.218826,0,2.12552,0.0345699,0.207646,0.715607,0.439419
128.684988662,1.12835,0.050724,0.207358,2.0402,0.0317464,0.259247,1.03197,1.47826,0.218195,0.758878,1.19004,0.476818
128.731428571,1.29581,0.0424415,0.423866,1.34798,0.155812,0.390078,1.23027,0.719244,0.452574,0.855585,1.81864,0.491921
128.777868481,1.19132,0.0291982,0.521536,0.725254,0.201909,0.495408,1.26215,0.625308,0.491586,0.741871,2.32545,0.391709
128.824308390,0.975194,0,0.637314,0.298547,0.167687,0.709299,1.30238,0.548765,0.469705,0.707535,2.74849,0.230562
128.870748299,0.897616,0.00113936,0.539784,0.000385391,0.212836,1.57608,1.47577,0,0.369392,0.507251,3.08782,0.0898755
128.917188209,1.04713,0.00273116,0.174299,0.0232325,0.175315,2.59254,0.330362,0,0.173975,0.203308,2.84018,0.0483867
128.963628118,1.24342,0.194056,0.137963,0.00411562,0.0636303,3.02506,0.160893,0,0.0336855,0.146402,2.24587,0.0584095
129.010068027,1.69585,0.110762,0.100484,0.0022849,0.0314186,3.13077,0.192364,0.00967418,0.114572,0.365112,1.40602,0.0419974
129.056507937,2.37922,0.0553666,0.174044,0.313081,0.00942828,2.52411,0.248845,0.045919,0.19018,0.703923,0.294803,0
129.102947846,1.63947,0.0960302,0.0634969,0.341669,0.0476507,1.45647,0.473469,0.0223667,0.451233,0.984465,0.141156,0.47035
129.149387755,0.885932,0.141529,0.102614,0.443673,0.158789,0.814837,0.858728,0,0.751898,0.768173,0.162714,0.525664
129.195827664,0.445042,0.151447,0.0841347,0.490859,0.524387,0.784128,1.01969,0.0250474,0.724982,0.762389,0.253786,0.553183
129.242267574,0.258615,0.1284,0.135045,0.408578,0.976053,0.767185,1.05609,0.0714939,0.642765,0.661846,0.340997,0.783867
129.288707483,0.527721,0,0.0850702,0.286522,0.982288,0.435311,0.267754,1.20284,1.66834,0.527843,0.42313,0.446046
129.335147392,0.353872,0,0.0315099,0.457719,0.258609,1.55771,0.25616,0.957236,1.5726,0.251079,0.608655,0.370666
129.381587302,0.260105,0.000972616,0.0144989,0.296079,0.0994029,1.26896,0.264765,0.720679,1.65509,0.165705,1.11156,0.205323
129.428027211,0.205533,0.611261,0.00801576,0.240545,0.0779598,1.05388,0.0193781,0.392673,1.75361,0.0627761,1.40898,0.184058
129.474467120,0,1.28274,0.105785,0.224417,0.0748005,0.841684,0.0186847,0.45601,1.49976,0.0365931,1.42358,0.236281
129.520907029,0.0241366,1.00254,0.310645,0.361636,0,0.849577,0.026369,0.933033,1.24891,0.487483,1.54289,0.294733
129.567346939,0.184099,0.612297,0.564326,0.202127,0.0503425,0.890662,0.0194918,0.997446,1.07642,0.677568,1.82422,0.318768
129.613786848,0.29417,0.424905,0.643648,0.362767,0.368453,1.14411,0.00402799,0.641404,1.05259,0.755008,1.88124,0.28494
129.660226757,0.0229376,0.206101,0.610746,0.481577,0.697427,1.61326,0.185297,0.0930859,0.798801,0.797155,2.13416,0.165505
129.706666667,0.0392312,0,0.487929,0.0202452,0.743483,1.44891,0.00126059,0,1.38626,2.52486,0.807757,0.086287
129.753106576,0.124406,0.000926185,0.0776648,0.0194713,0.993986,0.553987,0,0,1.7943,2.62519,0.715254,0.0198314
129.799546485,0.15505,0.00617446,0.706885,0.374796,0.651136,0.201633,0.027561,0,2.18126,2.26641,0.635688,0.00419028
129.845986395,0.179957,0.0135511,1.30722,1.1271,0.324058,0.0734382,0.0501435,0,2.62454,1.84314,0.194328,0
129.892426304,0.236927,0.214309,0.928972,1.26242,0.0441683,0,0.00787607,0.0151106,2.94397,1.45724,0.100074,0.0402381
129.938866213,0.239881,0.16959,0.490172,1.00029,0.574871,0.0278071,0,0.0130446,3.66005,0.445537,0.45159,0.122522
129.985306122,0.23832,0.0804662,0.257159,0.543316,1.02261,0.0278249,0.422933,0.468093,3.01179,0.249076,0.755655,0.0909961
130.031746032,0.544049,0.0279651,0.01073,0.537279,1.0162,0.0302059,0.786402,0.357338,2.68907,0.167316,0.77323,0.0803223
130.078185941,1.28298,0.0870965,0.00390717,1.19885,0.65939,0.0350538,0.792184,0.0740934,3.07149,0.169897,0.39879,0.0768073
130.124625850,1.43518,0.134692,0.00317667,1.44273,0.858133,0.0340156,0.527548,0.010991,3.38931,0.0487032,0.27691,0.00868126
130.171065760,1.1395,0.0650064,0.00446663,1.66801,0.925779,0.19991,0.460599,0.0149204,3.6231,0.0223487,0.226047,0
130.217505669,1.18766,0.00917495,0.0958134,2.08149,0.51699,0.0599379,0.465661,0.0148217,4.00937,0.0400061,0.0754929,0
130.263945578,1.14522,0,0.00858126,2.28437,0.0136068,0.0605074,0.611681,0.0167732,3.90364,0.0446325,0.027154,0
130.310385488,0.984423,0.0914265,0.161057,1.9652,0.108888,0.100608,1.05999,0.0573303,3.23275,0.0615024,0.256567,0.333071
130.356825397,0.95575,0.200108,0.43644,1.60517,0.301604,0.286007,1.18202,0.0070807,2.83445,0.215898,0.341494,0.517451
130.403265306,1.0654,0.125852,0.535218,1.66282,0.253248,0.33865,1.36083,0.00805876,2.38428,0.536906,0.396149,0.44882
130.449705215,1.02745,0.0649247,0.577888,1.77254,0.251708,0.237826,1.24642,0.0739437,2.20674,0.604684,0.833292,0.277393
130.496145125,0.733592,0.0271239,0.0614365,2.20275,0.58847,0.075022,0.619451,0.00978396,2.50726,0.562166,1.0024,0.022661
130.542585034,0.433463,0.000234139,0.0531441,2.79859,0.27801,0.0748049,0.0129514,0.0117368,2.78228,0.178879,1.31315,0.052818
130.589024943,0.136096,0.000404272,0.0583573,3.03708,0.0111695,0,0.0390537,0.0104303,2.56,0.0578831,1.43465,0.25853
130.635464853,0.30481,0.0037572,0.0350782,3.29275,0.00145536,0,0.0954002,0.0129224,1.97585,0.054923,1.30935,0.679278
130.681904762,0.340508,0.00904038,0,3.51647,0.0144915,0,0.0568583,0.0180734,1.85497,0.0594937,1.14414,1.04392
130.728344671,0.240568,0.0167449,0,3.46703,0.0213045,0,0.0502742,0.0988914,2.03995,0.0399157,1.01067,1.02087
130.774784580,0.410265,0.076432,0,3.255,0.0709994,0,0.16199,0.0832494,2.35333,0.0270504,0.744761,0.662011
130.821224490,0.656077,0.0996015,0,2.93058,0.269959,0.00680946,0.26575,0.041592,2.98952,0.157453,0.331301,0.278686
130.867664399,1.05845,0.0882989,0,2.30761,0.434447,0.0280901,0.221998,0.00387923,3.242,0.306007,0.0956002,0.231023
130.914104308,1.2632,0.036573,0,2.3052,0.188966,0.16966,0.130531,0.053415,3.23755,0.173764,0,0.210035
130.960544218,1.43205,0.00306647,0.000908863,2.7454,0.0157075,0.11873,0.104857,0.135541,2.82665,0.057521,0.425897,0.113814
131.006984127,1.40489,0.000189337,0.00189794,2.98024,0.00101859,0.0912227,0.161209,0.151624,2.46328,0.0445557,0.806048,0.00462901
131.053424036,1.4166,0.000684497,0.000197796,3.15775,0,0.0444759,0.224333,0.146843,2.01327,0.0535934,1.21864,0
131.099863946,1.21803,0.00140011,0.0253927,2.95862,0,0.042276,0.25082,0.081859,1.37362,0.0347043,1.49775,0
131.146303855,0.443065,0.00295252,0.0451778,2.39461,0.00436297,0.483556,0.021178,0.668093,1.33825,0.240536,1.58016,0.134349
131.192743764,0.0561366,0.178718,0.0595462,1.67198,0,1.07616,0.0309307,0.789764,1.40538,0.544183,1.25768,0.221791
131.239183673,0,0.540425,0,1.11343,0.0102129,1.28663,0.0369155,0.816836,1.74443,0.561275,0.85948,0.196688
131.285623583,0,1.54317,0.00083253,1.39328,0.347702,1.08748,0.0405376,0.646491,2.06342,0.50813,0.648356,0.370476
131.332063492,0.637636,2.26865,0.000916092,1.03731,0.993841,0.197243,0.0374517,0.289383,2.06078,0.363851,0.50306,0.257717
131.378503401,0.93207,2.50304,0.00624885,0.596773,1.30872,0,0.606016,0.242539,2.36772,0.230554,0.384193,0.0199229
131.424943311,1.00308,2.38678,0.0391911,0.29439,1.11048,0,0.76945,0.234172,2.71638,0.213115,0.524379,0
131.471383220,0.942393,2.22846,0.102004,0.377392,0.275332,0,0.697915,0.304428,2.83532,0.161319,0.825476,0.0257672
131.517823129,0.415746,2.26665,0.216886,0.651119,0.0340528,0,0.831801,0.481923,2.8003,0.0606922,0.915795,0.0534342
131.564263039,0.0557764,2.89128,0.301876,0.310988,0.32715,0,0.825555,0.343742,2.48817,0.115127,0.908416,0.207563
131.610702948,0.00627312,2.72397,0.350992,0.359363,0.26352,0,0.649649,0.372557,2.08582,0.148406,0.885044,0.34767
131.657142857,0.000211685,2.88399,0.289471,0.481473,0.0853858,0,0.316221,0.525914,2.2166,0.220388,0.447018,0.323955
131.703582766,0.000573208,3.53808,0.13319,0.381558,0.0572353,0,0.0910668,0.401815,2.29406,0.217646,0.0900332,0.131921
131.750022676,0.00449991,4.02202,0.0675645,0.325202,0.300047,0.00329892,0.132347,0.336983,2.13321,0.00944328,0.0957745,0
131.796462585,0.00179187,4.03649,0.000902987,0.462711,0.322544,0,0.162256,0.503951,2.32173,0.0278245,0.0763864,0
131.842902494,0.133624,3.81632,0.00124663,0.223462,0.152273,0,0.260212,0.509108,2.26187,0.0471091,0.0206915,0
131.889342404,0.181437,3.63931,0.035267,0.500566,0.0208283,0,0.360004,0.36821,2.20282,0.0921399,0.000321808,0
131.935782313,0.169013,3.28284,0.020143,0.90437,0,0.111961,0.80538,0.0662379,1.80031,0.436028,0.000252314,0
131.982222222,0.214274,2.47464,0.0227664,1.00781,0.0648078,0.220182,1.13234,0.00871288,1.61145,0.517477,0.281623,0.015344
132.028662132,0.592859,2.2172,0,1.17511,0.0886309,0.144981,1.25936,0.124006,1.09031,0.441755,0.640319,0.0446514
132.075102041,1.13332,1.97196,0,1.14199,0.029647,0.0124176,1.29432,0.310562,0.88105,0.719927,0.989818,0.0252171
132.121541950,1.82394,1.39782,0,0.919391,0.491959,0,1.11215,0.398253,1.00705,0.759388,1.1797,4.51989e-06
132.167981859,2.49997,0.737209,0,0.915866,1.0787,0.0257886,0.334183,0.620003,1.40381,0.441285,0.815201,0
132.214421769,2.98021,0.24273,0.00506896,0.823851,1.17182,0.0437276,0.0339808,0.594996,1.57872,0.0541242,0.467949,0
132.260861678,3.30589,0.34462,0.0148954,0.900031,0.512328,0.0452382,0.0673377,0.594312,1.26299,0.0564016,0.0414033,0.197191
132.307301587,3.38652,0.218378,0.169841,1.05329,0.0430998,0.141214,0.0895134,0.679397,0.920963,0.106436,0.000420832,0.318596
132.353741497,3.55236,0.061099,0.0566541,1.54164,0.00913586,0.150327,0.198748,0.600098,0.6844,0.591472,0,0.528161
132.400181406,3.215,0.0134047,0,1.66143,0.00955512,0.00432398,0.467363,0.699966,0.823337,0.897559,0.210821,0.450873
132.446621315,3.14228,0.00219223,0,1.41123,0.122354,0.000976212,0.586995,0.312572,1.0864,1.04928,0.0522132,0.35716
132.493061224,3.06097,0,0.000317658,0.910598,0.569318,0.0301091,0.531383,0.252148,1.6093,0.895652,0.0816337,0.225784
132.539501134,3.10089,0.09895,0.00142035,0.596861,1.01155,0.126664,0.219074,0.260787,2.03459,0.438272,0.0193453,0.237821
132.585941043,2.94411,0.301723,0.294015,0.428589,1.12298,0.0540451,0.107407,0.281427,2.1088,0.13037,0.000752932,0.17785
132.632380952,2.55498,0.231422,0.352823,0.309107,0.847432,0.0312798,0.0167861,0.578915,2.07171,0.151982,0.0012059,0.104514
132.678820862,2.26073,0.112211,0.0707491,0.912957,0.360064,0.0675847,0.0336009,0.645411,1.81159,0.105024,0.0572904,0.0266196
132.725260771,2.22455,0.166378,0.011654,1.03814,0.285546,0.00880962,0.143364,0.886424,1.83499,0.00103537,0.403568,0.0266746
132.771700680,1.67714,0.413329,0.154113,1.08694,0.193315,0.223211,0.245479,0.988902,1.68852,0.307284,0.66672,0.00107421
132.818140590,0.769098,0.553055,0.651907,0.901063,0.223643,0.932691,0.34397,0.841518,1.01995,0.701649,1.07117,0
132.864580499,1.16911,0.486223,0.612266,0.649321,0.343554,1.0507,0.439244,0.76404,0.825453,0.724702,0.981542,0.0504521
132.911020408,1.51218,0.372697,0.393854,0.545023,0.609627,0.840303,0.37296,0.655768,1.56253,0.699663,0.770425,0.0122344
132.957460317,1.08973,0.0262242,0,0.573192,1.30037,0.323451,0.218098,0.613703,2.37271,0.902689,0.566637,0.297173
133.003900227,0.0114933,0.0200704,0.152758,0.866684,1.36815,0.0173067,0.338241,0.173229,1.60798,0.934012,0.473657,1.19361
133.050340136,0,0.0516481,0.16091,0.419531,1.03248,0.163745,0.687504,0.145982,1.27463,0.586497,0.650487,1.30738
133.096780045,0.221903,0.10842,0.157995,0.0783816,0.83377,0.193647,0.735142,0.138124,1.0255,0.466712,0.857252,1.54445
133.143219955,0.73069,0.190088,0.279228,0.0988767,0.634694,0.205198,0.662363,0.133607,0.812234,0.201431,0.757088,1.73384
133.189659864,1.56919,0.112667,0.227995,0.0105405,0.476593,0.0229811,1.05226,0.333905,0.784293,0.572901,0.479645,1.62412
133.236099773,2.66887,0.00539732,0.287442,0.116004,0.865974,0.00570472,1.14175,0.960335,0.90212,0.326252,0.660925,0.318183
133.282539683,2.7927,0.00463531,0.241491,0.0634243,1.33091,0.0051269,0.924111,1.20154,0.85793,0.22481,0.90362,0.0931804
133.328979592,3.41212,0.00240646,0.154513,0.00639619,1.26162,0.00736702,0.817344,1.64855,0.168961,0.152663,0.841062,0.195282
133.375419501,4.03192,0.0571428,0.00218967,0.0189743,1.02228,0.0239805,0.364625,1.91056,0.208,0.0776896,0.476584,0.13067
133.421859410,4.16673,0.129631,3.26393e-05,0.0164882,0.842456,0.133745,0.437251,1.92651,0.160887,0.0792224,0.374431,0.122925
133.468299320,4.14546,0.141006,0.00188769,0.0155587,1.18419,0.0309689,0.510554,1.9359,0.045236,0.0449244,0.380508,0.0191935
133.514739229,3.86199,0.176249,0.00196541,0.0159675,1.53837,0,0.396571,1.95161,0.155936,0.0221841,0.216797,0.0660142
133.561179138,3.11085,0.173618,0,0.142096,1.20671,0,0.316748,1.82852,0.15084,0.0554892,0.830889,0.0541334
133.607619048,2.43695,0.237824,0,0.170977,0.45129,0.143834,0.815934,1.38241,0.317155,0.0923257,1.38673,0.000562207
133.654058957,1.89657,0.28346,0,0.107453,0.0908363,0.436747,0.993123,0.717666,0.583742,0.104107,1.7026,0.0356565
133.700498866,1.62623,0.253433,0,0.0730057,0.276797,0.782962,0.812597,0.42678,0.6239,0.150278,1.96738,0.0905224
133.746938776,1.64895,0.0926808,0.00135353,0.232108,0.582346,0.874206,0.490646,0.920963,0.535873,0.150845,2.33316,0
133.793378685,2.26309,0.0312244,0.000543388,0.289246,0.453628,0.547223,0.696723,2.20722,0.291988,0.123017,2.16816,0
133.839818594,3.13175,0.178894,0,0.015541,0.423356,0.381407,0.703003,2.35765,0.100864,0.013288,1.15176,0
133.886258503,3.6509,0.202786,0,0,0.253416,0.155577,0.590434,2.56437,0.102114,0.00875475,0.237825,0.108935
133.932698413,3.69027,0.239272,0.21587,0,0.408364,0.00603147,0.273603,2.67814,0.114269,0.00545274,0.146714,0.222648
133.979138322,3.57183,0.310505,0.394787,0.0011108,0.679116,0.0335716,0.222837,2.32194,0.158232,0.00631837,0.161875,0.356862
134.025578231,3.07683,0.251407,0.554544,0.103567,0.695538,0,0.139619,1.94681,0.43289,0.2355,0.148787,0.495517
134.072018141,2.36861,0.161964,0.674064,0.167446,0.585498,0.011898,0.255858,1.94018,0.372464,0.411359,0.1127,0.476637
134.118458050,2.12205,0.140894,0.779061,0.176631,0.543588,0.0276221,0.389003,2.30133,0.326328,0.161735,0.197675,0.0692746
134.164897959,2.41587,0.0169803,0.817755,0.179731,0.4842,0.0354675,0.413854,2.39094,0.151391,0.0688815,0.320592,0.146013
134.211337868,2.68147,0.0143867,0.862943,0.0778954,0.468282,0.0899674,0.319902,2.58193,0.0677679,0.0579716,0.448224,0.301205
134.257777778,2.63095,0.117997,0.981312,0.0634185,0.485071,0.0673716,0.0257351,2.75348,0.035369,0.0760567,0.584382,0.392572
134.304217687,2.57377,0.175168,1.19682,0.0185423,0.876937,0.058187,0,2.7628,0,0.012782,0.6325,0.33888
134.350657596,2.54919,0.156931,1.22455,0.0169006,1.05298,0.0663808,0,2.58883,0,0.00659095,0.614904,0.341801
134.397097506,1.43121,0.130044,1.51576,0.0181898,0.259332,0.0500965,0.112888,2.30188,0.0152065,0.00714021,1.07808,0.361271
134.443537415,0.816736,0.0851839,1.33397,0.0206376,0.0147907,0.731606,0.499308,1.46456,0.212176,0.163474,1.60115,0.344083
134.489977324,0.608257,0.0512677,1.04151,0.0318406,0.0106096,1.27706,0.596447,0.868644,0.309609,0.3063,2.01949,0.208962
134.536417234,0.519796,0.0937029,0.478497,0.0474095,0.0774474,1.28163,0.521096,0.708712,0.320696,0.375629,2.71571,0.229736
134.582857143,1.39344,0.181711,0.000918965,0.0585345,1.47137,0.781918,0.0731864,1.01974,0.286099,0.50362,3.11301,0
134.629297052,2.5177,0.2354,0.00116466,0.00141576,1.89463,0.530349,0.084494,1.03556,0.286141,0.461903,2.56293,0
134.675736961,2.83116,0.0960159,0.099192,0,2.05017,0.540546,0.0964643,1.35609,0.243401,0.201538,1.2704,0.241256
134.722176871,2.97615,0.0241314,0.171082,0,2.05109,0.124521,0.0464287,1.31305,0.293759,0.00103452,0.33897,0.60979
134.768616780,3.23474,0.0636409,0.410696,0.000641013,2.37531,0.0829456,0.0376645,1.04099,0.49693,0.0230791,0.176925,0.368168
134.815056689,3.04731,0.157973,0.373671,0.00790396,2.43843,0.205615,0,0.642117,0.846021,0.01101,0.047233,0.482894
134.861496599,2.56231,0.231871,0.234759,0.00914871,2.53386,0.186619,0,0.725492,0.748723,0.0213888,0,0.696409
134.907936508,1.7747,0.202399,0.131623,0.0830068,2.62297,0.0064786,0,0.967892,0.652434,0.107769,0.414106,0.844533
134.954376417,0.820725,0.249019,0.0774058,0.10927,2.56538,0.0090203,0.0108131,1.40323,0.59704,0.0892667,0.799523,0.769375
135.000816327,1.1316,0.303609,0.0335721,0.0151597,2.35519,0.00332455,0.34825,1.13359,0.554694,0.0620038,0.870576,0.446416
135.047256236,1.74864,0.239149,0.0174693,0.0906289,1.92338,0.0188444,0.419347,0.741437,0.476829,0.000232422,0.656034,0.477756
135.093696145,2.07504,0.201599,0.054605,0.11082,1.71017,0.0151908,0.225659,0.716366,0.330941,0,0.64571,0.862382
135.140136054,2.19871,0.188294,0.0972501,0.298079,2.25848,0,0.156581,0.594617,0.471808,0.0201077,0.531918,0.78521
135.186575964,1.83081,0.187178,0.0995704,0.0784042,2.67179,0.00333372,0.443997,0.811558,0.562322,0.0810585,1.02004,0.830609
135.233015873,0.969003,0.214287,0.0766079,0.00379708,2.03754,0.425199,0.858924,0.394721,0.644351,0.471303,1.03899,1.06884
135.279455782,0.796435,0.273852,0.464336,0.0113396,1.36751,0.698419,0.974767,0.0467676,0.636021,0.657907,1.10708,1.03801
135.325895692,0.49654,0.431898,0.554439,0.0230973,0.901365,1.00058,1.09004,0.0285803,0.676728,0.660722,1.56169,0.819254
135.372335601,0.722118,0.2949,0.550251,0.0126906,1.14973,1.27773,0.74555,0.158736,0.574257,0.462141,2.49588,3.3459e-05
135.418775510,1.4022,0.420639,0.0160036,0,1.51291,1.05282,0.314887,0.373325,0.579149,0.39034,3.09755,0
135.465215420,2.47862,0.467027,0,0.552505,1.63486,0.720222,0.401456,0.807093,0.257028,0.188943,2.05769,0.150428
135.511655329,2.93096,0.0626839,0,1.06552,1.50494,0.242399,0.328573,0.804184,0.0915467,0.13811,0.252787,0.684721
135.558095238,3.32662,0.0242499,0,1.23205,1.14533,0.103964,0.252946,0.727534,0.067364,0.0445147,0.207154,0.764881
135.604535147,3.55277,0.146153,0,1.08657,1.06024,0.0508921,0.204127,0.8885,0.549676,0.00832418,0.203737,0.70656
135.650975057,3.44861,0.216902,0.163812,1.09977,1.21273,0.105014,0.104021,1.69267,0.680676,0.0496525,0.267514,0.316839
135.697414966,2.76725,0.208664,0.315889,0.70093,1.60542,0.125004,0.543307,1.78228,0.397922,0.351457,0.353762,0.435918
135.743854875,2.03221,0.296774,0.697789,0.427278,1.40291,0.55007,0.745186,0.793664,0.430022,0.539423,0.463553,0.442957
135.790294785,1.94079,0.00116997,0.559051,0.00725609,0.826569,1.8698,0.498163,0.631347,0.5055,0.376018,0.850583,0.465459
135.836734694,2.14265,0.0015929,0.363043,0.00473385,1.01678,2.38734,0.363409,0.497499,0.497533,0.208204,0.651588,0.185815
135.883174603,2.41025,0.0956361,8.63147e-05,0.00203624,1.84712,1.81488,0.599487,0.462395,0.915171,0.0362665,0.564796,0.000384974
135.929614512,2.26045,0.261127,0,0.00142186,1.76769,1.08578,0.60284,0.557345,1.04767,0.119235,0.390083,0.00733726
135.976054422,2.01745,0.0610791,0.280627,0.195553,0.654783,0.825259,0.413557,0.52406,1.48125,0.079426,0.447202,0.0882094
136.022494331,1.56157,0.170648,0.268183,0.242959,0.0970952,0.597523,0.3214,0.904993,1.74466,0.101231,0.523114,0.057577
136.068934240,0.998055,0.202377,0,0.665874,0.0251375,0.521214,0.395143,0.779542,1.85837,0.264266,0.418074,0.579977
136.115374150,0.930277,0.222221,0.158244,1.12001,0.026327,0.317603,0.643578,0.283557,1.47897,0.392923,0.596295,0.914209
136.161814059,0.661569,0.203535,0.456863,0.941825,0.0984296,0.858717,0.363619,0.345747,0.962509,0.251895,1.05499,0.956144
136.208253968,0.900347,0.140055,0.481373,0.797937,0.181704,0.860687,0.151323,0.533678,0.634869,0.0822704,1.52632,1.18695
136.254693878,1.40231,0.180924,0.195556,0.138519,1.17953,0.950915,0.161163,0.983762,0.322086,0,1.92451,0.546384
136.301133787,2.27618,0.212925,0.0289748,0.222225,1.04428,1.14829,0.0158939,0.892313,0.383966,0,1.31353,0.301077
